id,text
2933,Дѣдько св...тоє знає.
2934,Дѣдькови очѣ промив.
2935,"Дѣй швидко, так бридко — дѣй тихо и так лихо."
2936,Дѣравого мѣха нѣхто не напхає.
2937,"Жартуй гладущик, поки ухо не урвеся."
2938,"Жебы (выбачайте) свиня роги мала, всѣ-бы люде выколола."
2939,Жебы вовк був сытый и баран цѣлый.
2940,"Жебы вовк не сидѣв за горою, бувбы за другою."
2941,"Жебы Жид був з неба, вѣрити му не треба."
2942,"Жебы ко̂тка не скакала, тобы но̂жки не зломала."
2943,"Жебы мо̂г, тобы го в лыжцѣ воды утопив."
2944,"Жебы мо̂г, тобы но̂жь в него встромив."
2945,"Жебы не губа, булабы золотая шуба."
2946,"Жебы не дѣти, лишебы в корчмѣ сидѣти."
2947,"Жебы пан Бо̂г пастуха слухав, тобы весь това́р выздыхав."
2948,"Жебы пес не сидѣв, тоб' заяця зловив."
2949,"Жебы пес робив, тобы в ходаках ходив."
2950,"Жени сына коли хочь, коли можешь давай дочь."
2951,"Живо̂т товстый, а лоб пустый."
2952,Живый о живым гадає.
2953,Жид и молячи вчится обманути.
2954,"Жид, а винниця мати, не дасть загибати."
2955,Жидо̂вськє а панськє не пропаде.
2956,"Жувый живе, гадає, думає."
2957,Журба сорочки не дасть.
2958,"Жіють с собов, як пес с котом."
2959,"Жѣнка Ивася боялася, по̂д припѣчок сховалася."
2960,"Жѣнка княгинка, а хата не метена."
2961,"Жѣнки́ довге волосье мають, а розум короткій."
2962,"Жѣнку люби як душу, тряси як грушу, а трѣпай як шубу."
2963,"З бабиного сына, а дочки ничого людяного не буде."
2964,З бабою и дѣдько справу про̂грав.
2965,"З Богом Парасю, коли тя люди хотять."
2966,З Богом — на быструю воду.
2967,З брехнѣ не мруть; та вже бо̂льше вѣры не ймуть.
2968,З великими панами не за пан-брат.
2969,З великои хмары малый дощ.
2970,З губы менѣ выйняв.
2971,"З детинов на во̂дпуст, а з лихов долев на весѣлье."
2972,З доброго плота добрый ко̂л.
2973,З доброи студолы и потята добріи.
2974,"З другого ся насмѣває, а за себе забуває."
2975,З другои бочки зачинає.
2976,З дужчим боротися — смерть за плечима.
2977,"З дужшим не борись, з богатым не судись."
2978,"З дурным нѣ знайдешь, нѣ подѣлишься."
2979,З дѣдьком не сягай до однои миски.
2980,З малои искры великій огонь.
2981,З милого ссѣсти купити ѣсти.
2982,"З нашого Захарка, нѣ Богу свѣчки, нѣ чортови угарка."
2983,"З ним нѣ сто̂й, нѣ погоди."
2984,З осичины не роблять колес.
2985,"З разу лычко, а пото̂м ремичко."
2986,"З разу ѣли логазу, а як ся запомогли, то й без вечери лягли."
2987,"З яким пристаєшь, таким сам остаєшь."
2988,З єдного вола двѣ шкирѣ не деруть.
2989,З єдного дерева хрест и лопата.
2990,З-ѣвши колачь берися знов до хлѣба.
2991,З-ѣси мульку.
2992,"З-ѣсть пес пса, коли нема барана."
2993,"За битого, два небитых дають, та ще й не беруть."
2994,За вовка помовка а вовк иде.
2995,За всѣ го́ловы и за Мартынови̂ дѣти.
2996,"За ким Бо̂г, за тым и люде."
2997,За море по зѣльє по̂шов.
2998,За моє жито ще мня побито.
2999,За моєи головы на твоєй и волоска не стане.
